Sensor_ID,Y,X,time_stamp,temperature,pm2.5_atm,cluster,reclassified_cluster
107096,44.94275,-93.1704394,2022-07-06T06:00:00Z,85.75,0.436,5,C6 (>500)
142720,44.956349,-93.255908,2022-07-06T06:00:00Z,74.461,6.2005,0,C1 (<12)
43305,44.898873,-93.302307,2022-07-06T06:00:00Z,76.345,6.836,0,C1 (<12)
108274,45.030721,-93.393912,2022-07-06T06:00:00Z,77.05,0.698,5,C6 (>500)
113486,44.927942,-93.254285,2022-07-06T06:00:00Z,75.433,1.9095,5,C6 (>500)
128195,44.935632,-93.186259,2022-07-06T06:00:00Z,75.289,1.48,5,C6 (>500)
143214,44.9063869,-93.2323539,2022-07-06T06:00:00Z,75.144,5.615,5,C6 (>500)
147749,44.955786,-93.385116,2022-07-06T06:00:00Z,81.7585,0.04,5,C6 (>500)
126487,45.0386,-93.2142,2022-07-06T06:00:00Z,74.345,1.3664999999999998,5,C6 (>500)
11134,44.927815,-93.322808,2022-07-06T06:00:00Z,32.0,5.811,0,C1 (<12)
143648,45.03,-93.292549,2022-07-06T06:00:00Z,71.908,5.785,0,C1 (<12)
54907,45.00335341,-93.25570528,2022-07-06T06:00:00Z,73.844,5.591,5,C6 (>500)
143226,44.9114735,-93.2251173,2022-07-06T06:00:00Z,76.373,5.5495,5,C6 (>500)
108364,44.878977,-93.354913,2022-07-06T06:00:00Z,,6.452999999999999,0,C1 (<12)
21179,44.9659784,-93.284883,2022-07-06T06:00:00Z,74.594,5.3515,5,C6 (>500)
85113,44.9364071,-93.1789915,2022-07-06T06:00:00Z,76.15,5.801500000000001,0,C1 (<12)
3088,44.935901,-93.21761,2022-07-06T06:00:00Z,77.211,3.415,5,C6 (>500)
75827,44.932755,-93.140978,2022-07-06T06:00:00Z,-215.167,5.02,5,C6 (>500)
145470,44.908042,-93.2313388,2022-07-06T06:00:00Z,73.194,6.027,0,C1 (<12)
143242,44.9675165,-93.2114928,2022-07-06T12:00:00Z,76.867,7.4855,0,C1 (<12)
3088,44.935901,-93.21761,2022-07-06T12:00:00Z,80.572,4.8765,5,C6 (>500)
143214,44.9063869,-93.2323539,2022-07-06T12:00:00Z,78.855,7.8155,0,C1 (<12)
113486,44.927942,-93.254285,2022-07-06T12:00:00Z,77.444,4.329,5,C6 (>500)
23989,45.112031,-93.277993,2022-07-06T12:00:00Z,75.661,7.298999999999999,0,C1 (<12)
108364,44.878977,-93.354913,2022-07-06T12:00:00Z,,8.22,0,C1 (<12)
75827,44.932755,-93.140978,2022-07-06T12:00:00Z,-228.0,7.963,0,C1 (<12)
85113,44.9364071,-93.1789915,2022-07-06T12:00:00Z,82.201,8.1355,0,C1 (<12)
126487,45.0386,-93.2142,2022-07-06T12:00:00Z,79.778,3.148,5,C6 (>500)
11134,44.927815,-93.322808,2022-07-06T12:00:00Z,32.0,8.326,0,C1 (<12)
143226,44.9114735,-93.2251173,2022-07-06T12:00:00Z,81.211,7.299,0,C1 (<12)
147749,44.955786,-93.385116,2022-07-06T12:00:00Z,81.558,0.4115,5,C6 (>500)
143648,45.03,-93.292549,2022-07-06T12:00:00Z,77.289,7.7545,0,C1 (<12)
46215,44.9100027,-93.2322485,2022-07-06T12:00:00Z,86.911,0.4125,5,C6 (>500)
21179,44.9659784,-93.284883,2022-07-06T12:00:00Z,78.856,7.7715,0,C1 (<12)
17189,44.9812848,-93.2716517,2022-07-06T12:00:00Z,86.6,4.683,5,C6 (>500)
145470,44.908042,-93.2313388,2022-07-06T12:00:00Z,79.472,8.065999999999999,0,C1 (<12)
43305,44.898873,-93.302307,2022-07-06T12:00:00Z,78.972,8.7805,0,C1 (<12)
54907,45.00335341,-93.25570528,2022-07-06T12:00:00Z,78.933,7.554,0,C1 (<12)
142720,44.956349,-93.255908,2022-07-06T12:00:00Z,77.444,8.8335,0,C1 (<12)
108274,45.030721,-93.393912,2022-07-06T12:00:00Z,81.1,2.874,5,C6 (>500)
107082,44.9202,-93.17529,2022-07-06T12:00:00Z,82.878,1.711,5,C6 (>500)
107096,44.94275,-93.1704394,2022-07-06T12:00:00Z,85.444,1.726,5,C6 (>500)
108366,44.8798835,-93.3896065,2022-07-06T12:00:00Z,79.244,9.557,0,C1 (<12)
145250,44.9681144,-93.3170144,2022-07-06T12:00:00Z,77.756,9.38,0,C1 (<12)
128195,44.935632,-93.186259,2022-07-06T12:00:00Z,80.925,3.5805,5,C6 (>500)
126487,45.0386,-93.2142,2022-07-06T18:00:00Z,88.267,5.576,5,C6 (>500)
108366,44.8798835,-93.3896065,2022-07-06T18:00:00Z,86.039,15.9055,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2022-07-06T18:00:00Z,85.822,9.3805,0,C1 (<12)
143226,44.9114735,-93.2251173,2022-07-06T18:00:00Z,88.872,12.741,3,C4 (>55.4)
145470,44.908042,-93.2313388,2022-07-06T18:00:00Z,88.639,13.628,3,C4 (>55.4)
23989,45.112031,-93.277993,2022-07-06T18:00:00Z,86.694,9.691,0,C1 (<12)
147749,44.955786,-93.385116,2022-07-06T18:00:00Z,80.689,0.393,5,C6 (>500)
143214,44.9063869,-93.2323539,2022-07-06T18:00:00Z,85.6,13.644,3,C4 (>55.4)
107082,44.9202,-93.17529,2022-07-06T18:00:00Z,82.622,3.896,5,C6 (>500)
75827,44.932755,-93.140978,2022-07-06T18:00:00Z,-228.0,12.271,3,C4 (>55.4)
145250,44.9681144,-93.3170144,2022-07-06T18:00:00Z,89.117,13.4215,3,C4 (>55.4)
143648,45.03,-93.292549,2022-07-06T18:00:00Z,91.733,10.47,3,C4 (>55.4)
17189,44.9812848,-93.2716517,2022-07-06T18:00:00Z,84.778,4.01,5,C6 (>500)
128195,44.935632,-93.186259,2022-07-06T18:00:00Z,88.733,8.0075,0,C1 (<12)
11134,44.927815,-93.322808,2022-07-06T18:00:00Z,32.0,13.4865,3,C4 (>55.4)
21179,44.9659784,-93.284883,2022-07-06T18:00:00Z,85.067,11.9365,3,C4 (>55.4)
43305,44.898873,-93.302307,2022-07-06T18:00:00Z,86.145,13.293500000000002,3,C4 (>55.4)
54907,45.00335341,-93.25570528,2022-07-06T18:00:00Z,89.148,10.702,3,C4 (>55.4)
142720,44.956349,-93.255908,2022-07-06T18:00:00Z,87.916,14.401,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2022-07-06T18:00:00Z,87.872,2.469,5,C6 (>500)
85113,44.9364071,-93.1789915,2022-07-06T18:00:00Z,90.989,12.419,3,C4 (>55.4)
46215,44.9100027,-93.2322485,2022-07-06T18:00:00Z,87.678,2.866,5,C6 (>500)
3088,44.935901,-93.21761,2022-07-06T18:00:00Z,89.422,7.747,0,C1 (<12)
108274,45.030721,-93.393912,2022-07-06T18:00:00Z,91.594,6.26,0,C1 (<12)
108364,44.878977,-93.354913,2022-07-06T18:00:00Z,,13.847,3,C4 (>55.4)
143242,44.9675165,-93.2114928,2022-07-06T18:00:00Z,83.756,11.387,3,C4 (>55.4)
108364,44.878977,-93.354913,2022-07-07T00:00:00Z,,14.6915,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2022-07-07T00:00:00Z,32.0,14.425,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2022-07-07T00:00:00Z,83.328,9.374,0,C1 (<12)
126487,45.0386,-93.2142,2022-07-07T00:00:00Z,83.033,10.598,3,C4 (>55.4)
23989,45.112031,-93.277993,2022-07-07T00:00:00Z,82.628,12.6805,3,C4 (>55.4)
147749,44.955786,-93.385116,2022-07-07T00:00:00Z,81.4665,0.567,5,C6 (>500)
46215,44.9100027,-93.2322485,2022-07-07T00:00:00Z,88.983,3.5655,5,C6 (>500)
113486,44.927942,-93.254285,2022-07-07T00:00:00Z,84.011,11.453,3,C4 (>55.4)
143214,44.9063869,-93.2323539,2022-07-07T00:00:00Z,83.117,13.9885,3,C4 (>55.4)
17189,44.9812848,-93.2716517,2022-07-07T00:00:00Z,86.233,3.971,5,C6 (>500)
143648,45.03,-93.292549,2022-07-07T00:00:00Z,84.605,20.9055,2,C3 (35.5-55.4)
145250,44.9681144,-93.3170144,2022-07-07T00:00:00Z,81.728,16.871,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2022-07-07T00:00:00Z,83.728,13.518,3,C4 (>55.4)
3088,44.935901,-93.21761,2022-07-07T00:00:00Z,85.467,8.3865,0,C1 (<12)
108366,44.8798835,-93.3896065,2022-07-07T00:00:00Z,82.216,15.745,1,C2 (12.1-35.4)
145470,44.908042,-93.2313388,2022-07-07T00:00:00Z,81.589,14.793,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2022-07-07T00:00:00Z,87.267,0.297,5,C6 (>500)
108274,45.030721,-93.393912,2022-07-07T00:00:00Z,85.639,8.470500000000001,0,C1 (<12)
75827,44.932755,-93.140978,2022-07-07T00:00:00Z,-228.0,12.908,3,C4 (>55.4)
107082,44.9202,-93.17529,2022-07-07T00:00:00Z,82.466,4.097,5,C6 (>500)
142720,44.956349,-93.255908,2022-07-07T00:00:00Z,83.945,17.570999999999998,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2022-07-07T00:00:00Z,83.623,13.134,3,C4 (>55.4)
143242,44.9675165,-93.2114928,2022-07-07T00:00:00Z,82.167,12.9405,3,C4 (>55.4)
54907,45.00335341,-93.25570528,2022-07-07T00:00:00Z,82.984,13.5425,3,C4 (>55.4)
85113,44.9364071,-93.1789915,2022-07-07T00:00:00Z,83.944,14.312,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2022-07-07T00:00:00Z,83.739,13.3285,3,C4 (>55.4)
126487,45.0386,-93.2142,2022-07-07T06:00:00Z,77.25,20.4065,2,C3 (35.5-55.4)
108274,45.030721,-93.393912,2022-07-07T06:00:00Z,79.611,16.189999999999998,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2022-07-07T06:00:00Z,78.016,16.708,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2022-07-07T06:00:00Z,79.2,19.141,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2022-07-07T06:00:00Z,85.594,0.512,5,C6 (>500)
85113,44.9364071,-93.1789915,2022-07-07T06:00:00Z,78.883,19.353,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2022-07-07T06:00:00Z,77.689,18.318,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2022-07-07T06:00:00Z,80.283,11.244,3,C4 (>55.4)
17189,44.9812848,-93.2716517,2022-07-07T06:00:00Z,87.239,4.566,5,C6 (>500)
113486,44.927942,-93.254285,2022-07-07T06:00:00Z,78.706,17.2525,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2022-07-07T06:00:00Z,78.094,20.6805,2,C3 (35.5-55.4)
107082,44.9202,-93.17529,2022-07-07T06:00:00Z,82.35,5.067,5,C6 (>500)
46215,44.9100027,-93.2322485,2022-07-07T06:00:00Z,88.178,3.1615,5,C6 (>500)
75827,44.932755,-93.140978,2022-07-07T06:00:00Z,-228.0,19.3755,1,C2 (12.1-35.4)
147749,44.955786,-93.385116,2022-07-07T06:00:00Z,82.0,0.344,5,C6 (>500)
108366,44.8798835,-93.3896065,2022-07-07T06:00:00Z,78.4,17.216,1,C2 (12.1-35.4)
108364,44.878977,-93.354913,2022-07-07T06:00:00Z,,16.2875,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2022-07-07T06:00:00Z,78.694,17.8705,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2022-07-07T06:00:00Z,32.0,16.4115,1,C2 (12.1-35.4)
145250,44.9681144,-93.3170144,2022-07-07T06:00:00Z,77.328,22.2185,2,C3 (35.5-55.4)
143648,45.03,-93.292549,2022-07-07T06:00:00Z,77.933,20.591,2,C3 (35.5-55.4)
54907,45.00335341,-93.25570528,2022-07-07T06:00:00Z,78.105,18.643,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2022-07-07T06:00:00Z,77.934,18.224,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2022-07-07T06:00:00Z,78.067,18.835,1,C2 (12.1-35.4)
145470,44.908042,-93.2313388,2022-07-07T06:00:00Z,75.639,20.7555,2,C3 (35.5-55.4)
23989,45.112031,-93.277993,2022-07-07T06:00:00Z,75.828,21.232,2,C3 (35.5-55.4)
11134,44.927815,-93.322808,2022-07-07T12:00:00Z,32.0,15.603,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2022-07-07T12:00:00Z,84.778,15.2735,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2022-07-07T12:00:00Z,84.978,18.390500000000003,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2022-07-07T12:00:00Z,86.25,16.3,1,C2 (12.1-35.4)
75827,44.932755,-93.140978,2022-07-07T12:00:00Z,-228.0,15.6365,1,C2 (12.1-35.4)
108364,44.878977,-93.354913,2022-07-07T12:00:00Z,,15.658,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2022-07-07T12:00:00Z,85.9,3.205,5,C6 (>500)
46215,44.9100027,-93.2322485,2022-07-07T12:00:00Z,87.383,2.6435,5,C6 (>500)
107082,44.9202,-93.17529,2022-07-07T12:00:00Z,82.922,9.069,0,C1 (<12)
143242,44.9675165,-93.2114928,2022-07-07T12:00:00Z,84.378,16.161,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2022-07-07T12:00:00Z,88.133,11.2835,3,C4 (>55.4)
23989,45.112031,-93.277993,2022-07-07T12:00:00Z,84.7,15.602,1,C2 (12.1-35.4)
108366,44.8798835,-93.3896065,2022-07-07T12:00:00Z,86.215,16.465,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2022-07-07T12:00:00Z,85.756,16.4605,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2022-07-07T12:00:00Z,88.822,10.029,3,C4 (>55.4)
145250,44.9681144,-93.3170144,2022-07-07T12:00:00Z,83.945,19.6775,1,C2 (12.1-35.4)
147749,44.955786,-93.385116,2022-07-07T12:00:00Z,81.74199999999999,17.914,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2022-07-07T12:00:00Z,87.372,15.81,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2022-07-07T12:00:00Z,88.345,14.121,1,C2 (12.1-35.4)
143648,45.03,-93.292549,2022-07-07T12:00:00Z,86.25,15.635,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2022-07-07T12:00:00Z,91.45,14.741,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2022-07-07T12:00:00Z,88.066,17.8155,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2022-07-07T12:00:00Z,91.361,12.937,3,C4 (>55.4)
145470,44.908042,-93.2313388,2022-07-07T12:00:00Z,86.516,16.9495,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2022-07-07T12:00:00Z,85.161,4.406,5,C6 (>500)
43305,44.898873,-93.302307,2022-07-07T12:00:00Z,85.272,15.524,1,C2 (12.1-35.4)
75827,44.932755,-93.140978,2022-07-07T18:00:00Z,-228.0,12.032,3,C4 (>55.4)
17189,44.9812848,-93.2716517,2022-07-07T18:00:00Z,84.256,3.817,5,C6 (>500)
21179,44.9659784,-93.284883,2022-07-07T18:00:00Z,90.239,11.1635,3,C4 (>55.4)
128195,44.935632,-93.186259,2022-07-07T18:00:00Z,91.839,9.099,0,C1 (<12)
46215,44.9100027,-93.2322485,2022-07-07T18:00:00Z,88.411,3.6335,5,C6 (>500)
108366,44.8798835,-93.3896065,2022-07-07T18:00:00Z,91.767,11.916,3,C4 (>55.4)
11134,44.927815,-93.322808,2022-07-07T18:00:00Z,32.0,11.8065,3,C4 (>55.4)
107096,44.94275,-93.1704394,2022-07-07T18:00:00Z,86.778,11.075,3,C4 (>55.4)
143648,45.03,-93.292549,2022-07-07T18:00:00Z,92.995,11.6025,3,C4 (>55.4)
43305,44.898873,-93.302307,2022-07-07T18:00:00Z,89.055,10.9155,3,C4 (>55.4)
108364,44.878977,-93.354913,2022-07-07T18:00:00Z,,10.1625,3,C4 (>55.4)
54907,45.00335341,-93.25570528,2022-07-07T18:00:00Z,94.817,11.23,3,C4 (>55.4)
85113,44.9364071,-93.1789915,2022-07-07T18:00:00Z,93.055,13.464,3,C4 (>55.4)
142720,44.956349,-93.255908,2022-07-07T18:00:00Z,91.345,17.037,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2022-07-07T18:00:00Z,88.233,11.495,3,C4 (>55.4)
145250,44.9681144,-93.3170144,2022-07-07T18:00:00Z,91.311,13.3575,3,C4 (>55.4)
3088,44.935901,-93.21761,2022-07-07T18:00:00Z,92.456,7.6215,0,C1 (<12)
145470,44.908042,-93.2313388,2022-07-07T18:00:00Z,89.995,12.051,3,C4 (>55.4)
126487,45.0386,-93.2142,2022-07-07T18:00:00Z,94.405,5.667999999999999,5,C6 (>500)
107082,44.9202,-93.17529,2022-07-07T18:00:00Z,82.978,7.26,0,C1 (<12)
108274,45.030721,-93.393912,2022-07-07T18:00:00Z,92.305,6.7555,0,C1 (<12)
23989,45.112031,-93.277993,2022-07-07T18:00:00Z,92.655,8.5075,0,C1 (<12)
143226,44.9114735,-93.2251173,2022-07-07T18:00:00Z,91.022,11.39,3,C4 (>55.4)
147749,44.955786,-93.385116,2022-07-07T18:00:00Z,80.4945,18.838,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2022-07-07T18:00:00Z,89.304,8.3445,0,C1 (<12)
143214,44.9063869,-93.2323539,2022-07-07T18:00:00Z,89.056,11.978,3,C4 (>55.4)
3088,44.935901,-93.21761,2022-07-08T00:00:00Z,87.255,8.850999999999999,0,C1 (<12)
145470,44.908042,-93.2313388,2022-07-08T00:00:00Z,83.033,13.8655,3,C4 (>55.4)
113486,44.927942,-93.254285,2022-07-08T00:00:00Z,85.572,10.8125,3,C4 (>55.4)
54907,45.00335341,-93.25570528,2022-07-08T00:00:00Z,85.945,14.288,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2022-07-08T00:00:00Z,86.472,2.619,5,C6 (>500)
145250,44.9681144,-93.3170144,2022-07-08T00:00:00Z,84.578,14.7015,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2022-07-08T00:00:00Z,85.767,15.977,1,C2 (12.1-35.4)
75827,44.932755,-93.140978,2022-07-08T00:00:00Z,-228.0,13.335,3,C4 (>55.4)
43305,44.898873,-93.302307,2022-07-08T00:00:00Z,85.283,12.9075,3,C4 (>55.4)
85113,44.9364071,-93.1789915,2022-07-08T00:00:00Z,86.156,13.601,3,C4 (>55.4)
108364,44.878977,-93.354913,2022-07-08T00:00:00Z,,13.864,3,C4 (>55.4)
143226,44.9114735,-93.2251173,2022-07-08T00:00:00Z,84.945,15.7125,1,C2 (12.1-35.4)
46215,44.9100027,-93.2322485,2022-07-08T00:00:00Z,89.183,3.144,5,C6 (>500)
147749,44.955786,-93.385116,2022-07-08T00:00:00Z,80.8365,0.411,5,C6 (>500)
107082,44.9202,-93.17529,2022-07-08T00:00:00Z,82.45,4.144,5,C6 (>500)
17189,44.9812848,-93.2716517,2022-07-08T00:00:00Z,85.633,3.854,5,C6 (>500)
143242,44.9675165,-93.2114928,2022-07-08T00:00:00Z,85.0,12.043,3,C4 (>55.4)
11134,44.927815,-93.322808,2022-07-08T00:00:00Z,32.0,14.3555,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2022-07-08T00:00:00Z,88.072,8.304,0,C1 (<12)
126487,45.0386,-93.2142,2022-07-08T00:00:00Z,87.25,11.2905,3,C4 (>55.4)
21179,44.9659784,-93.284883,2022-07-08T00:00:00Z,87.4,11.9685,3,C4 (>55.4)
143214,44.9063869,-93.2323539,2022-07-08T00:00:00Z,84.55,13.4305,3,C4 (>55.4)
143648,45.03,-93.292549,2022-07-08T00:00:00Z,85.607,18.2675,1,C2 (12.1-35.4)
108366,44.8798835,-93.3896065,2022-07-08T00:00:00Z,82.741,16.4435,1,C2 (12.1-35.4)
23989,45.112031,-93.277993,2022-07-08T00:00:00Z,85.878,11.3575,3,C4 (>55.4)
128195,44.935632,-93.186259,2022-07-08T00:00:00Z,85.172,9.055,0,C1 (<12)
145250,44.9681144,-93.3170144,2022-07-08T06:00:00Z,78.561,20.742,2,C3 (35.5-55.4)
142720,44.956349,-93.255908,2022-07-08T06:00:00Z,79.267,18.2635,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2022-07-08T06:00:00Z,79.233,18.2375,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2022-07-08T06:00:00Z,32.0,16.643,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2022-07-08T06:00:00Z,79.805,17.7485,1,C2 (12.1-35.4)
143648,45.03,-93.292549,2022-07-08T06:00:00Z,77.906,16.5475,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2022-07-08T06:00:00Z,80.6,14.4805,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2022-07-08T06:00:00Z,79.966,10.8805,3,C4 (>55.4)
75827,44.932755,-93.140978,2022-07-08T06:00:00Z,-228.0,14.897,1,C2 (12.1-35.4)
46215,44.9100027,-93.2322485,2022-07-08T06:00:00Z,88.628,2.4245,5,C6 (>500)
145470,44.908042,-93.2313388,2022-07-08T06:00:00Z,77.239,19.734,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2022-07-08T06:00:00Z,81.005,18.351,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2022-07-08T06:00:00Z,79.838,15.899,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2022-07-08T06:00:00Z,80.628,15.0285,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2022-07-08T06:00:00Z,78.633,17.384,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2022-07-08T06:00:00Z,79.161,18.2205,1,C2 (12.1-35.4)
108366,44.8798835,-93.3896065,2022-07-08T06:00:00Z,79.017,18.353,1,C2 (12.1-35.4)
107082,44.9202,-93.17529,2022-07-08T06:00:00Z,82.867,4.296,5,C6 (>500)
143242,44.9675165,-93.2114928,2022-07-08T06:00:00Z,78.928,17.939999999999998,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2022-07-08T06:00:00Z,82.161,9.308,0,C1 (<12)
3088,44.935901,-93.21761,2022-07-08T06:00:00Z,82.044,10.991,3,C4 (>55.4)
107096,44.94275,-93.1704394,2022-07-08T06:00:00Z,85.128,0.233,5,C6 (>500)
23989,45.112031,-93.277993,2022-07-08T06:00:00Z,78.117,13.3495,3,C4 (>55.4)
108364,44.878977,-93.354913,2022-07-08T06:00:00Z,,16.662,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2022-07-08T06:00:00Z,86.8,4.229,5,C6 (>500)
147749,44.955786,-93.385116,2022-07-08T06:00:00Z,82.05850000000001,0.224,5,C6 (>500)
113486,44.927942,-93.254285,2022-07-08T12:00:00Z,81.183,12.6985,3,C4 (>55.4)
145250,44.9681144,-93.3170144,2022-07-08T12:00:00Z,80.716,18.2955,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2022-07-08T12:00:00Z,85.606,8.496500000000001,0,C1 (<12)
75827,44.932755,-93.140978,2022-07-08T12:00:00Z,-228.0,14.488,1,C2 (12.1-35.4)
107082,44.9202,-93.17529,2022-07-08T12:00:00Z,82.972,4.756,5,C6 (>500)
143226,44.9114735,-93.2251173,2022-07-08T12:00:00Z,83.95,14.9465,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2022-07-08T12:00:00Z,83.656,14.3035,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2022-07-08T12:00:00Z,83.361,11.0395,3,C4 (>55.4)
143648,45.03,-93.292549,2022-07-08T12:00:00Z,81.339,15.21,1,C2 (12.1-35.4)
108366,44.8798835,-93.3896065,2022-07-08T12:00:00Z,82.594,19.8945,2,C3 (35.5-55.4)
143214,44.9063869,-93.2323539,2022-07-08T12:00:00Z,81.789,15.4135,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2022-07-08T12:00:00Z,84.567,13.6085,3,C4 (>55.4)
147749,44.955786,-93.385116,2022-07-08T12:00:00Z,81.8335,2.2695,5,C6 (>500)
143242,44.9675165,-93.2114928,2022-07-08T12:00:00Z,80.767,14.114999999999998,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2022-07-08T12:00:00Z,84.278,15.479,1,C2 (12.1-35.4)
